stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
6282,康舒,56.0,1.65,1.08,15.22,53.04,68.8,6,34.6,1577928.0,0.0,40291554.0,-1000.0,True,True,52.14,75.6,64.34,24.2
6215,和椿,126.0,1.99,5.44,18.84,11.34,70.0,2,86.9,785800.0,0.0,1099510.0,0.0,True,True,42.47,77.16,60.51,17.2
4916,事欣科,68.4,1.56,2.09,10.13,7.45,61.5,2,50.2,1936851.0,0.0,1557882.0,0.0,True,True,26.76,80.59,54.75,18.3
2441,超豐,96.5,1.73,4.44,6.42,18.23,57.6,2,13.2,257150.0,-162000.0,-1869028.0,-178000.0,True,True,25.13,76.92,52.06,17.8
4739,康普,101.0,2.15,5.76,15.3,14.74,64.0,2,96.2,2934527.0,0.0,2029406.0,-1000.0,True,True,38.88,60.71,50.23,40.7
2481,強茂,115.5,2.04,5.96,12.98,70.93,63.9,3,8.8,13481614.0,897321.0,21298443.0,678330.0,True,True,40.83,56.63,49.05,38.3
1519,華城,914.0,1.52,-0.76,5.62,52.18,56.3,1,6.4,82204.0,-1000.0,-39964.0,22238.0,True,True,13.06,75.5,45.53,0.2
2402,毅嘉,70.8,1.59,2.61,5.19,12.26,57.7,2,15.2,1065300.0,0.0,479092.0,0.0,True,True,21.24,59.27,41.02,41.7
3406,玉晶光,523.0,1.53,2.55,5.1,9.38,58.2,1,24.8,-37636.0,1000.0,-363024.0,-50000.0,True,True,15.93,50.4,33.85,27.4
8213,志超,41.2,1.96,-1.44,13.16,2.6,70.2,0,3.7,-270986.0,0.0,2516130.0,0.0,False,True,0.0,47.35,24.62,13.7
2359,所羅門,128.0,1.59,4.49,11.01,4.45,63.8,3,20.7,334147.0,0.0,579447.0,0.0,True,False,35.43,0.0,17.01,10.3
3645,達邁,107.5,1.66,6.44,13.48,17.11,61.7,0,16.4,-1478394.0,-8000.0,-1884480.0,-8000.0,False,True,0.0,29.03,15.1,42.4
