stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
3105,穩懋,471.0,1.69,-0.32,11.3,231.35,60.0,9,30.6,-567889.0,213200.0,3012601.0,2105200.0,True,True,40.48,81.97,59.15,38.7
6530,創威,99.7,2.71,3.21,11.29,5.33,60.6,4,10.7,269686.0,0.0,675007.0,0.0,True,True,30.47,82.16,53.73,42.8
6643,M31,438.0,1.95,4.29,3.37,3.45,54.6,2,73.1,219219.0,0.0,194713.0,0.0,True,True,15.7,82.69,45.85,4.4
3680,家登,527.0,1.32,3.13,6.46,10.84,55.9,2,49.9,473679.0,0.0,360436.0,0.0,True,True,16.52,79.37,44.8,9.6
3455,由田,246.0,2.01,2.29,2.88,10.97,57.1,3,22.4,499301.0,0.0,699237.0,0.0,True,True,16.54,78.57,44.45,27.5
3293,鈊象,725.0,1.55,2.4,0.17,15.46,52.5,3,24.8,1058669.0,239000.0,1038422.0,546000.0,True,True,12.94,76.67,41.62,1.0
6548,長科*,72.6,1.6,1.4,0.31,2.41,50.7,1,43.7,1110700.0,-2000.0,962481.0,-24000.0,True,True,6.13,81.04,39.84,5.2
3324,雙鴻,1385.0,1.84,1.84,15.42,90.71,59.9,2,67.2,-121669.0,311.0,-1027412.0,-689.0,True,True,25.53,54.57,38.6,49.6
3491,昇達科,1485.0,1.37,3.12,7.62,31.07,56.3,6,93.2,-382287.0,105254.0,-373175.0,179404.0,False,True,0.0,84.64,38.09,25.3
6227,茂綸,137.5,1.33,3.38,14.06,6.83,69.3,1,168.9,955048.0,0.0,1486565.0,0.0,False,True,0.0,83.67,37.65,27.9
3265,台星科,168.0,1.87,3.7,-2.22,2.17,49.2,1,3.4,450007.0,0.0,354107.0,0.0,False,True,0.0,78.41,35.28,3.7
5443,均豪,108.0,2.01,2.86,-0.02,3.01,51.5,2,14.4,367704.0,0.0,320376.0,0.0,False,True,0.0,78.27,35.22,10.2
6290,良維,266.0,1.44,0.76,9.04,12.21,57.3,2,18.2,590808.0,0.0,1443836.0,-700.0,False,True,0.0,75.03,33.76,7.7
6147,頎邦,209.5,1.32,0.96,17.3,149.78,63.1,4,43.6,-3742241.0,2409000.0,9973734.0,6839100.0,False,True,0.0,74.19,33.39,21.1
7792,安葆,313.0,1.14,0.32,6.83,0.94,63.7,4,,1059.0,0.0,95607.0,0.0,False,True,0.0,67.46,30.36,47.3
3693,營邦,697.0,1.58,2.35,16.35,20.61,67.0,2,171.0,104.0,-5000.0,-403296.0,-16000.0,False,True,0.0,58.07,26.13,47.7
3580,友威科,94.6,2.01,4.19,13.79,2.04,65.1,0,26.9,-180121.0,0.0,-108332.0,0.0,False,True,0.0,47.67,21.45,16.4
6291,沛亨,517.0,2.2,5.4,21.84,25.97,66.2,2,33.4,449672.0,-27000.0,737745.0,-27000.0,True,False,36.12,0.0,19.87,43.8
6640,均華,1120.0,1.17,0.45,2.22,3.88,51.3,0,18.7,-17604.0,0.0,-43105.0,-1000.0,False,True,0.0,43.3,19.48,20.7
6588,東典光電,118.5,2.95,7.73,12.41,8.04,60.4,3,189.0,607797.0,0.0,632352.0,0.0,True,False,33.21,0.0,18.27,69.5
7717,萊德光電-KY,579.0,2.05,9.87,29.68,18.68,67.6,1,,151937.0,0.0,128037.0,0.0,True,False,24.7,0.0,13.59,35.1
5347,世界,165.5,2.48,4.75,6.69,52.02,58.2,2,40.5,10108509.0,-2880000.0,12461038.0,-4604000.0,True,False,20.59,0.0,11.32,6.4
8040,九暘,78.3,1.51,0.13,4.75,1.02,53.1,4,54.1,50196.0,0.0,133225.0,0.0,True,False,18.51,0.0,10.18,2.5
3264,欣銓,244.5,2.58,9.64,9.47,51.86,60.9,1,46.6,4472329.0,2065000.0,3483503.0,2024600.0,True,False,13.11,0.0,7.21,16.4
