stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score
3580,友威科,85.9,1.8,2.51,10.26,2.31,64.2,3,-21.7,115000.0,0.0,637000.0,0.0,True,True,23.28,76.73,47.33
8091,翔名,192.0,2.26,6.37,13.01,3.22,66.4,3,61.8,105000.0,0.0,194000.0,0.0,True,True,30.65,62.15,44.83
6903,巨漢,412.5,1.64,3.9,17.18,8.6,64.2,1,320.5,415000.0,0.0,72006.0,0.0,True,True,25.36,58.86,40.44
6761,穩得,218.0,1.34,5.06,17.5,6.08,64.6,1,-14.7,172899.0,0.0,-133091.0,0.0,True,True,26.25,47.09,35.63
6244,茂迪,27.4,1.27,3.4,-0.92,2.2,47.3,1,5.1,125000.0,0.0,-1244740.0,0.0,False,True,0.0,73.94,33.27
8358,金居,388.5,0.87,5.14,29.25,29.11,66.7,7,42.8,1780494.0,0.0,4330689.0,-3849000.0,True,False,46.0,0.0,25.3
5864,致和證,28.5,1.13,3.83,13.85,1.47,72.0,9,,1769922.0,0.0,2184886.0,0.0,True,False,45.36,0.0,24.95
3691,碩禾,118.0,1.49,4.42,4.11,1.08,53.9,0,168.9,0.0,0.0,-88000.0,0.0,False,True,0.0,54.41,24.48
3689,湧德,134.0,1.69,1.9,6.5,9.3,58.2,0,41.8,-110000.0,0.0,114300.0,0.0,False,True,0.0,50.95,22.93
6175,立敦,62.4,1.44,-1.73,13.09,3.23,61.1,0,18.9,-1055348.0,0.0,-487348.0,0.0,False,True,0.0,44.5,20.03
3293,鈊象,748.0,1.33,-1.06,-1.81,15.46,47.0,1,17.8,-825479.0,203000.0,-435518.0,-10000.0,False,True,0.0,44.29,19.93
4971,IET-KY,791.0,0.17,4.49,19.79,2.15,61.6,4,16.0,34444.0,0.0,136444.0,0.0,True,False,35.08,0.0,19.29
3680,家登,537.0,1.62,7.19,25.84,44.25,69.7,3,-23.4,1614376.0,0.0,2165484.0,0.0,True,False,33.57,0.0,18.46
6953,家碩,277.5,2.76,5.92,20.43,3.0,68.0,1,-32.7,232000.0,0.0,196000.0,0.0,True,False,32.74,0.0,18.01
5236,凌陽創新,163.5,0.98,4.14,14.69,0.88,66.0,4,40.1,199200.0,0.0,265200.0,0.0,True,False,30.97,0.0,17.03
3088,艾訊,108.0,2.26,6.4,18.58,3.84,76.1,1,30.5,453970.0,0.0,443225.0,0.0,True,False,30.37,0.0,16.7
5474,聰泰,154.0,3.57,10.0,11.64,2.21,64.3,4,-1.5,76000.0,0.0,106000.0,0.0,True,False,27.91,0.0,15.35
6488,環球晶,580.0,0.84,8.21,16.5,54.71,59.1,1,0.1,2524062.0,824000.0,10884.0,-451252.0,True,False,27.28,0.0,15.0
6588,東典光電,140.5,1.22,2.55,6.92,5.59,57.2,0,146.2,-145000.0,0.0,-769000.0,0.0,False,True,0.0,31.03,13.96
8074,鉅橡,80.3,1.45,10.0,21.94,6.24,65.1,1,31.7,1107980.0,0.0,970980.0,0.0,True,False,23.76,0.0,13.07
3707,漢磊,66.2,2.1,9.97,18.91,21.88,64.5,1,22.3,9773500.0,0.0,12913836.0,0.0,True,False,23.52,0.0,12.94
3709,鑫聯大投控,82.5,0.94,4.17,15.52,3.83,65.3,1,23.3,1295140.0,0.0,957140.0,0.0,True,False,22.59,0.0,12.42
6207,雷科,64.5,2.25,9.69,17.36,9.41,68.1,1,14.3,1892950.0,0.0,1966900.0,0.0,True,False,20.2,0.0,11.11
3498,陽程,87.7,2.31,9.9,11.05,5.42,61.7,3,156.9,1771000.0,0.0,2272000.0,0.0,True,False,20.08,0.0,11.04
6187,萬潤,1210.0,0.71,10.0,16.66,34.9,60.7,1,19.6,-472859.0,788000.0,272777.0,-541000.0,True,False,16.9,0.0,9.29
6725,矽科宏晟,354.0,1.12,3.96,11.28,2.77,58.9,0,,-112000.0,0.0,-108800.0,0.0,False,True,0.0,14.35,6.46
