stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,past_42d_pct
3017,奇鋐,3340.0,1.6,5.86,22.29,204.76,67.2,7,57.4,-383807.0,934092.0,-917498.0,1424938.0,True,True,70.54,70.67,70.61,45.2
2354,鴻準,64.4,3.52,4.72,9.11,22.0,67.7,5,37.5,9540587.0,-7000.0,10853821.0,-24000.0,True,True,47.54,90.74,70.0,17.5
2421,建準,159.5,3.43,5.28,13.15,21.54,67.1,3,31.7,5005486.0,1000.0,5733739.0,1000.0,True,True,43.12,89.61,67.29,15.6
1717,長興,75.8,2.9,5.42,13.1,26.02,61.6,3,23.9,11851510.0,1000.0,10837439.0,2000.0,True,True,41.97,86.73,65.25,4.0
1605,華新,38.9,1.57,-1.27,9.81,16.67,60.3,7,10.1,6838422.0,3867.0,18542941.0,7770.0,True,True,47.44,75.78,62.18,9.9
2467,志聖,585.0,1.52,2.63,10.33,9.08,56.8,2,132.7,449517.0,-1000.0,593387.0,-27000.0,True,True,27.45,83.64,56.67,2.8
5471,松翰,61.5,2.05,1.49,10.7,4.65,62.2,1,37.7,661231.0,0.0,444530.0,0.0,True,True,23.03,82.13,53.76,4.9
1590,亞德客-KY,1480.0,1.53,0.68,2.01,13.99,54.4,3,50.8,-57741.0,4000.0,-105903.0,11587.0,True,True,19.98,80.9,51.66,9.2
3019,亞光,138.0,2.08,1.47,3.14,8.57,52.8,2,14.8,944548.0,0.0,1146751.0,1000.0,True,True,18.58,77.68,49.31,0.0
6285,啟碁,245.0,2.27,1.24,1.63,21.9,51.4,0,89.8,-97080.0,-29000.0,735388.0,-39170.0,False,True,0.0,58.48,30.41,3.8
4977,眾達-KY,171.5,1.74,0.59,21.72,18.63,61.3,0,136.6,-585724.0,0.0,329803.0,0.0,False,True,0.0,45.51,23.67,2.7
3189,景碩,914.0,1.69,3.75,15.81,302.59,61.9,4,35.9,3819059.0,392000.0,3702092.0,2533000.0,True,False,45.68,0.0,21.93,12.8
1504,東元,73.4,1.59,2.8,7.81,11.77,62.2,4,13.8,8977437.0,12000.0,7682986.0,8337.0,True,False,34.5,0.0,16.56,6.4
1301,台塑,63.1,1.51,4.99,8.35,31.78,61.9,3,4.8,21638583.0,-1000.0,38600449.0,2611000.0,True,False,32.35,0.0,15.53,18.6
4976,佳凌,40.0,1.68,1.01,10.15,3.5,61.4,0,9.5,-677645.0,0.0,1720904.0,0.0,False,True,0.0,23.44,12.19,6.4
2634,漢翔,70.3,2.19,1.88,7.85,74.8,58.1,1,20.0,11938599.0,-15000.0,6063856.0,-19000.0,True,False,20.23,0.0,9.71,35.2
