stock_id,name,close,daily_return_pct,vol_ratio,rsi14,ma28_bias_pct,inst_consec_days,yoy_revenue_pct,past_42d_pct,composite_score,is_early_breakout,is_strong_confirm
2637,慧洋-KY,83.0,3.75,1.77,66.8,7.77,6,57.9,11.4,64.88,True,True
6214,精誠,143.5,6.3,2.35,60.5,3.08,5,76.9,13.0,62.28,True,True
2356,英業達,69.8,5.44,2.97,59.0,0.96,9,61.6,39.0,60.92,True,True
3060,銘異,37.15,3.77,1.56,56.7,7.14,1,49.0,30.1,51.0,True,True
4764,雙鍵,336.0,6.33,1.93,60.3,12.44,2,22.4,4.7,48.0,True,True
